tensor,owen,stream,stoc_len,ref_rms,mse,rmse,max_abs,rel_fro,cos
L31.k_proj,counter,full,16,1.8317227363586426,0.08134900033473969,0.28521746148288274,1.6161324977874756,0.15570996701717377,0.988325834274292
L31.k_proj,counter,halve,128,1.8317227363586426,0.002277074148878455,0.04771869810544348,0.24127626419067383,0.026051266118884087,0.9996827244758606
L31.k_proj,bitrev,full,256,1.8317227363586426,0.0010104343527927995,0.031787330067069165,0.20064544677734375,0.017353789880871773,0.9999022483825684
L31.k_proj,bitrev,full,128,1.8317227363586426,0.002173325279727578,0.0466189369218945,0.24708843231201172,0.025450868532061577,0.9997178316116333
L31.k_proj,bitrev,full,64,1.8317227363586426,0.006919819861650467,0.08318545462790035,0.4676218032836914,0.0454137809574604,0.9990241527557373
L31.k_proj,bitrev,full,32,1.8317227363586426,0.022936582565307617,0.15144828346768285,0.8010190725326538,0.08268079906702042,0.996760904788971
L31.k_proj,bitrev,full,16,1.8317227363586426,0.06983400881290436,0.2642612510620964,1.357717514038086,0.14426922798156738,0.9902040958404541
L31.k_proj,bitrev,halve,128,1.8317227363586426,0.0020145736634731293,0.044884002311214734,0.2127234935760498,0.024503709748387337,0.9997135400772095
L31.k_proj,random,full,256,1.8317227363586426,0.0010104343527927995,0.031787330067069165,0.20064544677734375,0.017353789880871773,0.9999022483825684
L31.k_proj,random,full,128,1.8317227363586426,0.001965648028999567,0.04433562934028981,0.3023221492767334,0.024204332381486893,0.9997072219848633
L31.k_proj,random,full,64,1.8317227363586426,0.00668452400714159,0.0817589383929463,0.47337138652801514,0.044634997844696045,0.9990068674087524
L31.k_proj,random,full,32,1.8317227363586426,0.020762784406542778,0.14409297139882563,0.8915715217590332,0.07866527140140533,0.996925950050354
L31.k_proj,random,full,16,1.8317227363586426,0.06222745031118393,0.24945430505642496,1.3023070096969604,0.13618561625480652,0.9907573461532593
L31.k_proj,random,halve,128,1.8317227363586426,0.001991978846490383,0.044631590230355705,0.299548864364624,0.02436590939760208,0.9997081756591797
L31.o_proj,off,full,256,0.22321583330631256,3.255514820921235e-05,0.005705711893288369,0.1142888069152832,0.025561410933732986,0.9997183084487915
L31.o_proj,off,full,128,0.22321583330631256,0.00014348505646921694,0.011978524803548095,0.300295352935791,0.05366342142224312,0.9989847540855408
L31.o_proj,off,full,64,0.22321583330631256,0.0006798566319048405,0.026074060518163265,0.7570841312408447,0.11681097745895386,0.996003270149231
L31.o_proj,off,full,32,0.22321583330631256,0.003075977088883519,0.055461491946065776,1.405588150024414,0.24846576154232025,0.9851205945014954
L31.o_proj,off,full,16,0.22321583330631256,0.013576425611972809,0.11651791970324912,2.7131214141845703,0.5219966769218445,0.9508771896362305
L31.o_proj,off,halve,128,0.22321583330631256,0.00010530529834795743,0.010261836987009559,0.20142361521720886,0.045972712337970734,0.9990071058273315
L31.o_proj,counter,full,256,0.22321583330631256,3.255514820921235e-05,0.005705711893288369,0.1142888069152832,0.025561410933732986,0.9997183084487915
L31.o_proj,counter,full,128,0.22321583330631256,0.00010151792230317369,0.010075610269515872,0.1888265609741211,0.04513842239975929,0.9989950656890869
L31.o_proj,counter,full,64,0.22321583330631256,0.00035514208138920367,0.018845213752812773,0.4837847948074341,0.08442597091197968,0.9964809417724609
L31.o_proj,counter,full,32,0.22321583330631256,0.001197702600620687,0.03460784016116416,0.7383944988250732,0.15504205226898193,0.9882909655570984
L31.o_proj,counter,full,16,0.22321583330631256,0.004096221644431353,0.06400173157369535,1.5625054836273193,0.2867257595062256,0.9609522819519043
L31.o_proj,counter,halve,128,0.22321583330631256,9.66424704529345e-05,0.009830690232782971,0.21055114269256592,0.044041186571121216,0.999031662940979
L31.o_proj,bitrev,full,256,0.22321583330631256,3.255514820921235e-05,0.005705711893288369,0.1142888069152832,0.025561410933732986,0.9997183084487915
L31.o_proj,bitrev,full,128,0.22321583330631256,0.0001013186847558245,0.0100657182930889,0.2806500196456909,0.04509410634636879,0.999043881893158
L31.o_proj,bitrev,full,64,0.22321583330631256,0.0003453335666563362,0.018583152764166156,0.37080490589141846,0.0832519382238388,0.9967401027679443
L31.o_proj,bitrev,full,32,0.22321583330631256,0.0011646888451650739,0.03412753793002176,0.7618241310119629,0.15289030969142914,0.9886903762817383
L31.o_proj,bitrev,full,16,0.22321583330631256,0.0038040021900087595,0.06167659353440946,1.2936806678771973,0.27630922198295593,0.9661409854888916
L31.o_proj,bitrev,halve,128,0.22321583330631256,9.915502596413717e-05,0.009957661671503866,0.22956466674804688,0.04461001232266426,0.9990187287330627
L31.o_proj,random,full,256,0.22321583330631256,3.255514820921235e-05,0.005705711893288369,0.1142888069152832,0.025561410933732986,0.9997183084487915
L31.o_proj,random,full,128,0.22321583330631256,0.00010153141192859039,0.010076279667049262,0.23500478267669678,0.045141421258449554,0.9989808797836304
L31.o_proj,random,full,64,0.22321583330631256,0.0003464769688434899,0.018613891824212633,0.3885260820388794,0.08338965475559235,0.9965463280677795
L31.o_proj,random,full,32,0.22321583330631256,0.0010973981115967035,0.033126999737324594,0.7908179759979248,0.1484079211950302,0.9892550110816956
L31.o_proj,random,full,16,0.22321583330631256,0.0034012545365840197,0.058320275518759505,1.2747737169265747,0.26127302646636963,0.9680697917938232
L31.o_proj,random,halve,128,0.22321583330631256,9.748970478540286e-05,0.00987368749684751,0.21865320205688477,0.044233810156583786,0.999030590057373
L31.q_proj,off,full,256,1.3434549570083618,0.0005146292969584465,0.022685442401647063,0.2605400085449219,0.016885897144675255,0.9999169111251831
L31.q_proj,off,full,128,1.3434549570083618,0.003139269072562456,0.05602918054516286,0.7104587554931641,0.041705287992954254,0.9996619820594788
L31.q_proj,off,full,64,1.3434549570083618,0.01773703657090664,0.13318046617618756,1.7871103286743164,0.09913280606269836,0.9985552430152893
L31.q_proj,off,full,32,1.3434549570083618,0.08665648102760315,0.29437472892149413,4.289834976196289,0.2191176563501358,0.9943426251411438
L31.q_proj,off,full,16,1.3434549570083618,0.4177928864955902,0.6463690018059268,10.202545166015625,0.4811244010925293,0.9809305667877197
L31.q_proj,off,halve,128,1.3434549570083618,0.0016889102989807725,0.04109635384046585,0.4179706573486328,0.03059004619717598,0.9996775984764099
L31.q_proj,counter,full,256,1.3434549570083618,0.0005146292969584465,0.022685442401647063,0.2605400085449219,0.016885897144675255,0.9999169111251831
L31.q_proj,counter,full,128,1.3434549570083618,0.001008321763947606,0.03175408263432603,0.21926122903823853,0.02363613434135914,0.9997231960296631
L31.q_proj,counter,full,64,1.3434549570083618,0.0034521971829235554,0.05875540130850572,0.45992040634155273,0.04373455047607422,0.9990465641021729
L31.q_proj,counter,full,32,1.3434549570083618,0.011499124579131603,0.10723397119911024,0.7349557876586914,0.07981954514980316,0.9968221187591553
L31.q_proj,counter,full,16,1.3434549570083618,0.03854747489094734,0.1963351086559593,1.2206429243087769,0.1461419314146042,0.9896783828735352
L31.q_proj,counter,halve,128,1.3434549570083618,0.001092082355171442,0.03304666935065381,0.2751455307006836,0.024598268792033195,0.9997228980064392
L31.q_proj,bitrev,full,256,1.3434549570083618,0.0005146292969584465,0.022685442401647063,0.2605400085449219,0.016885897144675255,0.9999169111251831
L31.q_proj,bitrev,full,128,1.3434549570083618,0.0010729788336902857,0.03275635562284494,0.4214286804199219,0.024382175877690315,0.9997479319572449
L31.q_proj,bitrev,full,64,1.3434549570083618,0.0032851456198841333,0.05731618985839981,0.5929479598999023,0.042663272470235825,0.9991443157196045
L31.q_proj,bitrev,full,32,1.3434549570083618,0.010628256015479565,0.10309343342560459,0.7791080474853516,0.07673753798007965,0.9971956014633179
L31.q_proj,bitrev,full,16,1.3434549570083618,0.034208692610263824,0.18495592072238137,1.3923225402832031,0.1376718282699585,0.9911010265350342
L31.q_proj,bitrev,halve,128,1.3434549570083618,0.000977333984337747,0.03126234131247606,0.32440757751464844,0.023270105943083763,0.9997466802597046
L31.q_proj,random,full,256,1.3434549570083618,0.0005146292969584465,0.022685442401647063,0.2605400085449219,0.016885897144675255,0.9999169111251831
L31.q_proj,random,full,128,1.3434549570083618,0.0009084428893402219,0.03014038635021492,0.2502899169921875,0.022434979677200317,0.9997482895851135
L31.q_proj,random,full,64,1.3434549570083618,0.003077202709391713,0.05547254013826763,0.47749948501586914,0.04129095748066902,0.9991490244865417
L31.q_proj,random,full,32,1.3434549570083618,0.010005638003349304,0.10002818604448101,0.6953277587890625,0.07445593178272247,0.9972304105758667
L31.q_proj,random,full,16,1.3434549570083618,0.03038540855050087,0.17431410886816037,1.0416784286499023,0.12975060939788818,0.9915920495986938
L31.q_proj,random,halve,128,1.3434549570083618,0.0009306289721280336,0.03050621202522584,0.32907772064208984,0.02270728163421154,0.9997513294219971
L31.up_proj,off,full,256,0.7817633152008057,0.00011058291420340538,0.010515841107748128,0.3787708282470703,0.013451437465846539,0.999929666519165
L31.up_proj,off,full,128,0.7817633152008057,0.0005854495684616268,0.02419606514418464,1.065896987915039,0.030950624495744705,0.9997504949569702
L31.up_proj,off,full,64,0.7817633152008057,0.0028810612857341766,0.053675518495252345,2.818246841430664,0.06865955144166946,0.9990163445472717
L31.up_proj,off,full,32,0.7817633152008057,0.012842693366110325,0.1133256077244253,6.417379379272461,0.14496152102947235,0.996187686920166
L31.up_proj,off,full,16,0.7817633152008057,0.05684135481715202,0.23841425044898643,13.52433967590332,0.304969847202301,0.9867942333221436
L31.up_proj,off,halve,128,0.7817633152008057,0.0003187136317137629,0.017852552526565015,0.9612483978271484,0.022836262360215187,0.9997608661651611
L31.up_proj,counter,full,256,0.7817633152008057,0.00011058291420340538,0.010515841107748128,0.3787708282470703,0.013451437465846539,0.999929666519165
L31.up_proj,counter,full,128,0.7817633152008057,0.00026186456670984626,0.01618222996715367,0.33513450622558594,0.020699653774499893,0.9997856616973877
L31.up_proj,counter,full,64,0.7817633152008057,0.0008677147561684251,0.02945699842428663,0.3492758274078369,0.03768019750714302,0.9992901682853699
L31.up_proj,counter,full,32,0.7817633152008057,0.002945452695712447,0.0542720249826045,0.6878485679626465,0.06942257285118103,0.9976049661636353
L31.up_proj,counter,full,16,0.7817633152008057,0.009999685920774937,0.09999842959154377,1.1065478324890137,0.1279139369726181,0.9919228553771973
L31.up_proj,counter,halve,128,0.7817633152008057,0.0002572664525359869,0.01603952781524403,0.3133716583251953,0.02051711268723011,0.9997970461845398
L31.up_proj,bitrev,full,256,0.7817633152008057,0.00011058291420340538,0.010515841107748128,0.3787708282470703,0.013451437465846539,0.999929666519165
L31.up_proj,bitrev,full,128,0.7817633152008057,0.0003105635696556419,0.017622813897208413,0.31978607177734375,0.02254238910973072,0.9998128414154053
L31.up_proj,bitrev,full,64,0.7817633152008057,0.0008790009305812418,0.029647949854606167,0.5666027069091797,0.03792445734143257,0.9993653297424316
L31.up_proj,bitrev,full,32,0.7817633152008057,0.0028105995152145624,0.05301508761866345,1.1143336296081543,0.06781475245952606,0.9978501200675964
L31.up_proj,bitrev,full,16,0.7817633152008057,0.009213902987539768,0.09598907743873658,1.4952998161315918,0.12278534471988678,0.9929561614990234
L31.up_proj,bitrev,halve,128,0.7817633152008057,0.00023305072681978345,0.015265999044274288,0.4141407012939453,0.019527647644281387,0.9998146295547485
L31.up_proj,random,full,256,0.7817633152008057,0.00011058291420340538,0.010515841107748128,0.3787708282470703,0.013451437465846539,0.999929666519165
L31.up_proj,random,full,128,0.7817633152008057,0.00023700480232946575,0.015394960289960664,0.4219684600830078,0.01969260908663273,0.9998065233230591
L31.up_proj,random,full,64,0.7817633152008057,0.0007978810463100672,0.028246788247694058,0.43537187576293945,0.036132149398326874,0.9993537664413452
L31.up_proj,random,full,32,0.7817633152008057,0.0026316423900425434,0.0512995359632282,0.6123733520507812,0.0656202882528305,0.9978885650634766
L31.up_proj,random,full,16,0.7817633152008057,0.008582983165979385,0.0926443909040336,1.183936595916748,0.11850695312023163,0.9930989742279053
L31.up_proj,random,halve,128,0.7817633152008057,0.00022797788551542908,0.015098936569024625,0.5111541748046875,0.01931394822895527,0.9998169541358948
L31.v_proj,off,full,256,0.5662640333175659,0.00032745697535574436,0.018095772306142236,0.10671529173851013,0.031956423074007034,0.9995729923248291
L31.v_proj,off,full,128,0.5662640333175659,0.0015419782139360905,0.03926803043107829,0.24251532554626465,0.06934579461812973,0.9983233213424683
L31.v_proj,off,full,64,0.5662640333175659,0.007709675468504429,0.08780475766440238,0.6404967308044434,0.15505975484848022,0.993105947971344
L31.v_proj,off,full,32,0.5662640333175659,0.0376003235578537,0.19390802860597006,1.3350813388824463,0.34243398904800415,0.9733813405036926
L31.v_proj,off,full,16,0.5662640333175659,0.18064938485622406,0.42502868709797,3.311793327331543,0.7505839467048645,0.9193143844604492
L31.v_proj,off,halve,128,0.5662640333175659,0.0011895574862137437,0.034489962108035774,0.19047552347183228,0.060907915234565735,0.9983748197555542
L31.v_proj,counter,full,256,0.5662640333175659,0.00032745697535574436,0.018095772306142236,0.10671529173851013,0.031956423074007034,0.9995729923248291
L31.v_proj,counter,full,128,0.5662640333175659,0.0009375216322951019,0.03061897503665173,0.16524338722229004,0.054071906954050064,0.9985371828079224
L31.v_proj,counter,full,64,0.5662640333175659,0.003322076750919223,0.057637459615420446,0.31346672773361206,0.10178548842668533,0.9948548078536987
L31.v_proj,counter,full,32,0.5662640333175659,0.010735011659562588,0.10360990135871469,0.5803002119064331,0.1829710155725479,0.9837473630905151
L31.v_proj,counter,full,16,0.5662640333175659,0.03827177733182907,0.1956317390707067,1.0720911026000977,0.3454779386520386,0.9469161033630371
L31.v_proj,counter,halve,128,0.5662640333175659,0.0009572700946591794,0.030939781748732156,0.15615783631801605,0.05463843792676926,0.9985201358795166
L31.v_proj,bitrev,full,256,0.5662640333175659,0.00032745697535574436,0.018095772306142236,0.10671529173851013,0.031956423074007034,0.9995729923248291
L31.v_proj,bitrev,full,128,0.5662640333175659,0.0009229693678207695,0.030380410922513368,0.2026810646057129,0.053650613874197006,0.9986466765403748
L31.v_proj,bitrev,full,64,0.5662640333175659,0.00313245365396142,0.05596832723926471,0.32915639877319336,0.09883785992860794,0.9953228235244751
L31.v_proj,bitrev,full,32,0.5662640333175659,0.010387464426457882,0.10191891103449782,0.5444679260253906,0.17998479306697845,0.9846742153167725
L31.v_proj,bitrev,full,16,0.5662640333175659,0.03252069652080536,0.18033495645826783,0.8216363191604614,0.318464457988739,0.9539392590522766
L31.v_proj,bitrev,halve,128,0.5662640333175659,0.0008810986764729023,0.029683306360190103,0.15142226219177246,0.05241955444216728,0.9986284375190735
L31.v_proj,random,full,256,0.5662640333175659,0.00032745697535574436,0.018095772306142236,0.10671529173851013,0.031956423074007034,0.9995729923248291
L31.v_proj,random,full,128,0.5662640333175659,0.0008554319501854479,0.029247768294101483,0.15608352422714233,0.051650408655405045,0.9986662864685059
L31.v_proj,random,full,64,0.5662640333175659,0.0029404759407043457,0.05422615550363446,0.29814743995666504,0.0957612618803978,0.995485782623291
L31.v_proj,random,full,32,0.5662640333175659,0.009654917754232883,0.09825944104376375,0.484424352645874,0.17352232336997986,0.9852464199066162
L31.v_proj,random,full,16,0.5662640333175659,0.029361102730035782,0.17135081771043809,0.8617585301399231,0.3025988042354584,0.9563931226730347
L31.v_proj,random,halve,128,0.5662640333175659,0.0008528851321898401,0.029204197167356612,0.16897505521774292,0.05157346650958061,0.9986756443977356
